Elementary,Intermediate ,Advanced
The Polish government pays compensation to farmers when a wolf kills their farm animals. Mys_ajek tells farmers to put up electric fences. He also tells them to use two things that wolves  nd scary: strings of small red  ags (to keep wolves away from sheep) and the Tatra Mountain Sheepdog.,"Mys_ajek, the son of a shepherd, doesn’t understand wolves’ bad reputation. “Why did we have to have the fairy tale Little Red Riding Hood, with its big bad wolf?’","Mys_ajek, the son of a shepherd, is puzzled by wolves’ bad reputation. “Why does one speak of a ‘lone-wolf gunman’? Why did we have to have Little Red Riding Hood?’"
"Poland didn’t have many big roads until recently and this has helped wolves. In 1989, when the communists left power, Poland had only one motorway. Big road projects began after Poland joined the European Union in 2004 and they now have to consider wild animals.","He is fascinated by these aloof animals who remained in the wild 33,000 years ago when others decided on a much more comfortable life as domestic dogs.","He is fascinated by these aloof canines who remained in the wild 33,000 years ago when others decided on a much more comfortable existence as domestic dogs."
"The way people think about wolves has also changed. “For many years, hunting was a part of life in Poland. In 1975, there were fewer than 100 wolves in Poland.”","Mys_ajek says only scienti c arguments – the need to regenerate forests and control the wild animal population – can save Europe’s wild carnivores, especially the unpopular wolf. “Natural predators balance the ecosystem. They reduce the number of herbivores, which allows trees to grow tall for birds to nest in.’’","Wolves are not pooches. Mys_ajek says only scienti c arguments – the need to regenerate forests and control the wild animal population – can save Europe’s wild carnivores, especially the unpopular wolf. “Natural predators balance the ecosystem. They keep herbivores in check, thus allowing trees to grow tall for birds to nest in.’’"
"Mys_ajek says that Polish wolves are much safer now but they are not completely safe. Packs go into neighbouring countries – Russia, Lithuania, Belarus, Ukraine and Slovakia – where there is still hunting.",The ban on wolf hunting in the western Carpathians became law in 1995 and in the whole of Poland in 1998. There are now wolf packs in nearly all the country’s major forests where the wolves coexist with humans.,"Shoot the deer? “It is only a partial solution,’’ he says. “In a diverse environment, you have the so-called ‘landscape of fear’, where herbivoresno longer spend all day grazing on the tender riverside grass. They move away, as a precaution, to avoid being trapped by a predator. This gives the vegetation a chance.’’"
"He says Poland’s new government doesn’t like wolves. “The Environment Minister, Jan Szyszko, is a hunter. There are 120,000 hunters in Poland and they have a lot of in uence.","The Polish government pays compensation for farm animals killed by wolves. Mys_ajek advises farmers to put up electric fences. He has helped bring back the use of two deterrents that, for reasons no one understands, wolves  nd very scary: strings of small red  ags (that youhang around sheep pens) and the Tatra Mountain Sheepdog.","The ban on wolf hunting in the western Carpathians came into force in 1995 and nationwide in Poland in 1998. There are now resident packs in virtually all the country’s major forests. The predators coexist with humans rather than being fenced off, as they are in African safari parks."
“It’s not easy to defend wolves. You can’t say to the politicians that wolves are a big tourist attraction. Most tourists want to see the animals but wolves stay away from humans. They have a very strong sense of smell.’’,"Poland’s wolves have been helped by the country’s late infrastructure development. In 1989, whenthe communists left power, Poland had only one motorway. Major road projects began after Poland joined the European Union in 2004 and they are required to consider wild animals.","The Polish government pays compensation for livestock killed by wolves. Mys_ajek advises farmers on erecting electric fences. He has helped revive the use of two deterrents that, for reasons no one quite understands, wolves  nd particularly scary: red bunting (hung around sheep pens) and the bark of the  uffy white Tatra Mountain Sheepdog"
,"Attitudes have also changed. “For many years, hunting was cultural. In 1975, there were fewer than 100 wolves in Poland. From the 1950s, hunting wolves was encouraged by the authorities. They paid a reward for killing a wolf worth a month’s salary. It was carnage.’’","The survival and mobility of Poland’s wolves has been helped by the country’s belated infrastructure development. In 1989, when the communists relinquished power, Poland had only one motorway. Major road projects – requiring wildlife impact studies – began after Poland joined the European Union in 2004. The country now has one of the highest densities in the world of overhead crossings and underpasses for wild animals."
,"Mys_ajek says that Polish wolves are much safer now but they are not completely safe. Packs of wolves cross country borders and hunting still happens in neighbouring Russia, Lithuania, Belarus, Ukraine and Slovakia.","Attitudes have also changed. “For many years, hunting was cultural. In 1975, there were fewer than 100 wolves in Poland. Beginning in the 1950s, hunting wolves had been encouraged by the authorities. They paid a reward for killing a wolf worth a month’s salary. It was carnage.’’"
,"He says Poland’s new government, electedin October 2015, doesn’t like wolves. “The Environment Minister, Jan Szyszko, is a hunter. There are 120,000 licensed hunters in Poland and they have a lot of in uence.","Mys_ajek says the improvement in Polish wolves’ survival chances has been considerable but remains fragile. Packs are mobile across borders and hunting still goes on in neighbouring Russia, Lithuania, Belarus, Ukraine and Slovakia."
,“Being a wolf advocate is not easy. You can’t argue to the politicians that wolves are a big tourist attraction. Most tourists want to see the animals but wolves stay away from humans. They have a very sensitive sense of smell.’’,"He claims Poland’s new government, electedin October 2015, is hostile to wolves. “The Environment Minister, Jan Szyszko, makes no secret of being a hunter. There are 120,000 licensed hunters in Poland and they are in uential in parliament."
,The 12 British animal science students leave the Polish Carpathians without seeing a wolf. Entwisle does not believe that Scotland will ever be able to match Poland’s success.,"“The hunters claim wolves are a pest and that there are 4,000 of them in Poland, which is a spurious  gure based on an unscienti c count. This government is capable of turning back the clock.’’"
,“It would be amazing for the environment to have wolves back in Scotland because of the problem of too many deer. But it would just not be possible because of the roads and sheep.,Being a wolf advocate is not easy. “It is not as if you can argue to the politicians that wolves are a big tourist attraction. Most tourists want to see the animals but wolves stay away from humans. They have a tremendously sensitive sense of smell.’’
,"“There would be problems with farmers, too. In Britain, we like predators to be far away and to watch them on television,’’ said Entwisle.",The 12 British animal science students leave the Polish Carpathians without a wolf sighting; just photographs of paw prints and droppings. Entwisle is convinced that Scotland will never be able to match Poland’s success.
,,“It would be amazing for the environment to have them back because of the problem of too many deer. But it would just not be viable because of the roads and sheep.
,,"“There would be problems with farmers. We had our industrial revolution too long ago. We ruined it for ourselves. In Britain, we like predators to be far away and to watch them on television,’’ said Entwisle."
