Elementary,Intermediate,Advanced
"Most protesters were young and, for many,
it was their first experience of such a giant
rally. “My generation has never experienced
this,” said Thiago Firbida, a student. “Since
the dictatorship, Brazilians have never
demonstrated like this. They did not believe
they had a reason to. But now Brazil once
again has problems, with a constant rise in
prices, so people are finally reacting.”","In São Paulo, large crowds gathered but
reports said the marches were peaceful.","In São Paulo, which had seen the fiercest
clashes the previous week and the main
allegations of police violence, large crowds
gathered once again but initial reports
suggested the marches passed peacefully."
"Brazil’s demonstrations have been given
special names – the “vinegar revolution”
(because police arrested people for carrying
vinegar to stop the effects of tear gas), the
“20-cent revolution” (because of the bus
price rise) and the Passe Livre (because of
the demand for free public transport).","Most protesters were young and, for many,
it was their first experience of such a giant
rally. “My generation has never experienced
this,” said Thiago Firbida, a student. “Since
the dictatorship, Brazilians never bothered
to demonstrate like this. They did not believe
they had a reason to. But now Brazil is once
again in crisis, with a constant rise in prices, so
people are finally reacting.”","Reflecting the importance of social networks
in spreading the message about the protests,
some in São Paulo – where numbers were
estimated at between 30,000 and 100,000 –
carried banners declaring “We come
from Facebook”."
"Some said the protests did not feel Brazilian
but they were liberating. “Our politicians
need to see the strength we have as one
people. Brazilians are usually too nice; they
enjoy partying, not protesting, but something
is changing,” said Deli Borsari, a 53-year-old
yoga teacher.","Comparisons have been drawn with rallies in
Turkey and elsewhere. You could see another
global link in the demonstrators who wore Guy
Fawkes masks, associated with Anonymous
and the Occupy Wall Street protests.","Most protesters were young and, for many, it
was their first experience of such a giant rally.
“My generation has never experienced this,”
said Thiago Firbida, a student. “Since the
dictatorship, Brazilians never bothered to take
over the streets. They did not believe they had a
reason to. But now Brazil is once again in crisis,
with a constant rise in prices, so people are
finally reacting.”"
"After people heard about the costs of new
and improved stadiums on the news, the
Confederations Cup football tournament has
been one of the reasons for the protests.
Before Saturday’s match in Brasilia, groups
of demonstrators were dispersed by riot
police. Frightened Japanese supporters ran
from the area holding their children, when
they heard shots – perhaps rubber bullets or
tear gas.","Brazil’s demonstrations are being referred to as
the “vinegar revolution” (after police arrested
people for carrying vinegar to fight the effects
of tear gas), as well as the “20-cent revolution”
(due to the bus price rise) and the Passe Livre
(after the demand for free public transport).","Comparisons have been drawn with rallies
in Turkey and elsewhere. Another global
link was evident in the handful of
demonstrators who wore Guy Fawkes
masks, associated with Anonymous and
the Occupy Wall Street protests."
"Another protest march, near Rio’s Maracana
Stadium, also had a heavy police response.","Some said the protests felt un-Brazilian but
liberating. “Our politicians need to see the
strength we have as one people. Brazilians are
too nice sometimes – they enjoy partying rather
than protesting – but something is changing,”
said Deli Borsari, a 53-year-old yoga instructor","Brazil’s demonstrations are being referred to as
the “vinegar revolution” (after police arrested
people for carrying vinegar to counter tear gas),
as well as the “20-cent revolution” (due to the
bus price rise) and the Passe Livre (after the
demand for free public transport)."
"President Dilma Rousseff “believes peaceful
protests are correct and proper for a
democracy and that it is natural for young
people to demonstrate.”","After people heard about the costs of new
and refurbished stadiums on the news, the
Confederations Cup football tournament has
been one of the focuses of the protests. Before
Saturday’s opening match in Brasilia, crowds
of demonstrators were dispersed by riot police.
Footage showed frightened Japanese supporters
rushing from the area holding their children, as
they heard the sound of shots – perhaps rubber
bullets or tear gas.","Some said the protests felt un-Brazilian but
liberating. “Our politicians need to see the
strength we have as one people. Brazilians
tend to be too nice sometimes – they enjoy
partying rather than protesting – but something
is changing,” said Deli Borsari, a 53-year-old
yoga instructor."
"But people booed the president at the
opening ceremony for the Confederations
Cup. She will have serious political
problems, both now and in 2014, when
Brazil will host the World Cup and also have
an election.","Another protest march, near Rio’s Maracana
Stadium, also had a heavy police response.","Following widespread news coverage of the
costs of new and refurbished stadiums, the
Confederations Cup football tournament
has been one of the focuses of the protests.
Before the opening match in Brasilia, crowds
of demonstrators were dispersed by riot police.
Footage showed frightened Japanese supporters
rushing from the area holding their children, as the
sound of shots – perhaps rubber bullets or tear
gas – was heard."
,"President Dilma Rousseff “believes peaceful
protests are legitimate and proper for a
democracy and that it is natural for young
people to demonstrate.”","Another protest march, near Rio’s Maracana
Stadium, was met with a similarly heavy
police response."
,"However, the president was booed at the
opening ceremony for the Confederations Cup.
She faces a serious political challenge, both
now and in 2014, when Brazil will not only host
the World Cup but also have a
presidential election.","Most of the rallies appeared to start peacefully
until they confronted the security forces, who are
largely organized at a regional level."
,,"President Dilma Rousseff condones the
protests, according to her aides. “The president
believes peaceful protests are legitimate and
proper for a democracy, and that it is natural
for young people to demonstrate,” said Helena
Chagas of the president’s office."
,,"However, the president was booed at the
opening ceremony for the Confederations Cup.
With the economy in bad shape and social
unrest on the rise, she faces a serious political
challenge, both now and in 2014, when Brazil
will not only host the World Cup but also have a
presidential election."
