Elementary,Intermediate,Advanced
"Going out with friends was a problem – no American films, no Belgian beer, no sushi or pizza. When he stayed home, with no sofa for the first few months and no television, he listened to French singer Michel Sardou and read French novels. French wine was, of course, allowed and French-Canadian singer Céline Dion, but not French bands such as Daft Punk, who sing in English.","During the experiment, Carle hunted in supermarkets for 100% French-made products, learned to cook seasonal fruit and vegetables grown in France, proudly brushed his teeth with a toothbrush made in France and hand-washed his underwear until he found a French-made washing machine (which opened at the top and so would not fit under the kitchen counter).","His foreign-made clothes, down to his underwear, were replaced with more expensive alternatives: French-produced underpants (€26), socks (€9), polo shirt (€75), espadrille sandals (€26), but no jeans as none are produced in France."
"He could not use his British-made bicycle or even a French car because he discovered that the only affordable Peugeot, Renault and Citroën cars are not made in France. So, he bought an orange Mobylette moped.","Going out with friends was a problem – no American films, no Belgian beer, no sushi or pizza. Staying home, with no sofa for the first few months and no television, meant listening to French singer Michel Sardou and reading French novels. French wine was, of course, allowed and French-Canadian singer Céline Dion, but not French bands such as Daft Punk, who sing in English.","During the experiment, Carle scoured supermarket shelves for 100% French-made products, learned to cook seasonal fruit and vegetables grown in France, proudly brushed his teeth with the last toothbrush made in France by a company in Picardie employing 29 people and hand-washed his smalls until he found the last French-made washing machine (which, being top opening, would not fit under the kitchen counter)."
"His computer was replaced by a Qooq, a tablet that connects – slowly – to the internet and the iPhone, which he swapped for an old Sagem mobile.","Unable to use his British-made bicycle or even a French car, because he discovered that the only affordable Peugeot, Renault and Citroën models are mostly made overseas, he bought an orange Mobylette moped.","Going out with friends was problematic – no American films, no Belgian beer, no sushi or pizza. Staying home, with no sofa for the first few months and no television, meant listening to crooner Michel Sardou and reading French novels. French wine was, of course, allowed and French-Canadian singer Céline Dion, but not, according to his advisers, French bands such as Daft Punk, who sing in English."
Carle said his aim was to “save the French economy”. He said the experiment was part serious and part fun. He even asked a French language expert to check if he should use the word “cool” and other English words – the expert told him swap it for the nearest French alternative: “chouette”.,"The last things to go were the computer, replaced by a Qooq, a recipe tablet that connects – slowly – to the internet and the iPhone, which he swapped for an old
Sagem mobile.","Unable to use his British-made bicycle or even a French car after discovering the only affordable Peugeot, Renault and Citroën models are mostly made overseas, he invested in a fug-emitting orange Mobylette moped."
"At the end of the experiment, a special “auditor” said Carle was 96.9% “made in France” and Montebourg gave him a medal.","Carle said his aim was to “save the French economy”. He admits the experiment was part serious and part jest. At one point, he asked a French language expert to check if he should use “cool” and other English words – he was advised to swap it for the nearest French equivalent: “chouette”.","The last things to go were the computer, replaced by a Qooq, a recipe tablet that connects – slowly – to the internet and the iPhone, swapped for an old Sagem mobile."
"Carle’s conclusion: “It’s not entirely possible to live 100% ‘made in France’, particularly in terms of new technology.","When he discovered that France makes no refrigerators (apart from wine coolers) or televisions, but makes aeroplane seats and windmills, he sighed and said: “Great. Nothing that will fit into my apartment.”","The documentary shows Carle – realizing he is addicted to his iPhone – smashing it with a brand-new French-made Tefal saucepan, while his girlfriend shrieks: “Are you crazy? Those are new pans!”"
"“This wasn’t about French nationalism or patriotism. It was trying to show that we should think about the way we buy and make different choices, and that is the same in all countries. If we want to save jobs and industries, we should support them.","At the end of the experiment, Carle took out a bank loan to buy new furniture and clothes. A special “auditor” declared him 96.9% “made in France” and Montebourg visited to present him with a medal.","Carle tells viewers his aim is to “save the French economy. After all, I like Mission Impossible”. He admits the experiment was part serious and part jest. At one point, he consults a French language expert to check if he should be using “cool” and other Anglicisms – he was advised to swap it for the nearest French equivalent: “chouette”."
"“A T-shirt is more expensive in France but I can be sure it has been made by workers who are correctly paid and have good working conditions. I cannot be sure about a cheaper T-shirt produced in Asia or Morocco. People could do more
as consumers.”","Carle’s conclusion: “It’s not entirely possible or even desirable to live 100% ‘made in France’, particularly in terms of new technology. But that wasn’t the point.","On discovering France makes no refrigerators (apart from wine coolers) or televisions, but is big in aeroplane seats and windmills, he sighs and says: “Great. Nothing that will fit into
my apartment.”"
,"“This wasn’t about French nationalism or patriotism. It was trying to show that we should reflect about the way we buy and make different choices, and that applies in all countries. If we want to save jobs and industries, wherever we are, we might think about supporting them.","At the end of the experiment, Carle takes out a bank loan to refurnish his home and clothe himself. A special “auditor” declares him 96.9% “made in France” and Montebourg visits to present him with a medal."
,“A T-shirt is more expensive in France but I can be sure it has been produced by workers who are correctly paid and have good working conditions. I cannot be sure about a cheaper T-shirt produced in Asia or Morocco. People could do more as consumers.”,"Carle’s conclusion: “It’s not entirely possible or even desirable to live 100% made in France, particularly in terms of new technology. But that wasn’t the point."
,"Carle says he hopes to continue supporting French industry and producers, but not 100%. “It is a full-time job just finding the stuff,” he said.","“This wasn’t about French nationalism or patriotism. It was trying to show that we should reflect about the way we consume and make different choices, and that applies in all countries. If we want to save jobs and industries, wherever we are, we might think about supporting them."
,,“A T-shirt is more expensive in France but I can be sure it has been produced by workers who are correctly paid and have good working conditions. I cannot be sure about a cheaper T-shirt produced in Asia or Morocco.”
,,He added: “It’s hypocrisy to go around blaming capitalists for a country’s economic decline when people could be doing more as consumers.”
,,"Carle says he hopes to continue supporting French industry and producers, but not 100%. “It is a full-time job just finding the stuff,” he said."
,,The first thing he did when the experiment ended was invite his friends around for the evening to enjoy “a plate of cheese and listen to the David Bowie album Aladdin Sane”.
,,“It was difficult not being able to invite people around because there was nowhere to sit ... but I’d choose the Bowie over a sofa any day.”
