Elementary,Intermediate ,Advanced
"“Anywhere there is peace, I can stay, no
problem,” he says. He is already waiting at the
classroom more than half an hour before his
teachers arrive.","The tiny classroom can hold 30 pupils, crammed
into five rows of desks in front of a big green
chalkboard and pictures of cartoon animals for
each letter of the French alphabet. There are also
classes in English, art and t’ai chi but the French
lessons, given by volunteers from Calais and
other towns, are the most popular.","At its busiest, the tiny classroom holds 30 pupils,
crammed into five rows of desks in front of a big
green chalkboard and pictures of cartoon animals
for each letter of the French alphabet. There are
also classes in English, art and t’ai chi but the
biggest draw is the French lessons, provided by
volunteers from Calais and beyond."
"He says he doesn’t know much about France but
the classes are slowly helping him understand
the country and the language.","“French is not as easy as English but, two
weeks ago, I decided there was no way to get to
the UK,” says George, another Darfur refugee
and student. He wanted to cross the Channel
because he speaks fluent English but, with
language classes, he says he is happy to settle
in France.","“French is not as easy as English but, two
weeks ago, I decided there was no way to get to
the UK,” says George, another Darfur refugee
and dedicated student. He wanted to cross the
Channel because he speaks fluent English but,
with language classes, he says he is happy to
settle in France."
"Many of the volunteers at the jungle school are
local teachers who are giving up their
summer holidays.","“Anywhere there is peace, I can stay, no
problem,” he says. He is already waiting at the
classroom more than half an hour before his
teachers arrive.","“Anywhere there is peace, I can stay, no
problem,” he says, already waiting at the
classroom more than half an hour before his
teachers arrive."
"Jenny Flahaut, 33, who works at a children’s
home, volunteered when she saw an
advertisement on Facebook. “I saw these people
in Calais every day and I wanted to do something
for them,” she said.","He admits he doesn’t know much about France
but says that the classes are slowly helping him
understand the country as well as the language.","He admits he doesn’t know much about France
but says that the classes are slowly helping him
understand the country as well as the language."
"“Most of them are very good people. They are
welcoming and friendly. They want to improve
their life and make it better, and learning is part
of that,” Flahaut said as she prepared for an
afternoon lesson.","Many of the volunteers at the jungle school are
local teachers who are giving up their
summer holidays.","Many of the volunteers at the jungle school are local
teachers who are giving up their summer holidays."
"The teachers and Zimarco now plan a separate
classroom for around 200 women and 20
children. There are ten times more men than
women in the Calais camp. Most of the women
feel uncomfortable going to classes with male
students they don’t know, the volunteers say.","Jenny Flahaut, 33, who works at a children’s
home, volunteered after seeing an advertisement
on Facebook. “I saw these people in Calais every
day and I wanted to do something for them,”
she said.","Jenny Flahaut, 33, who works at a children’s
home, was inspired to volunteer after seeing an
advertisement on Facebook. “I saw these people
in Calais every day and I wanted to do something
for them,” she said."
"Zimarco has more dreams for making the camp
a place to live, not just survive. He wants to
start a football team for migrants and dreams of
changing the camp name. He hates “the jungle”
because he says it sounds like the residents
aren’t people.","She is angry about the depiction of migrants in
the media and about politicians who have never
visited the camp, most recently David Cameron,
the British prime minister, who talked about
“swarms” of people trying to reach the UK.","She is particularly frustrated by the depiction
of migrants in the media and by politicians who
have never visited the camp, most recently David
Cameron, the British prime minister, who in a much criticized speech talked about “swarms” of
people trying to reach the UK."
"“We have a discotheque, a house, a mosque, a
school, shops,” he says. “We are not animals.”","“They don’t know them; they are not like that,”
Flahaut said as she prepared for an afternoon
lesson. “Most of them are very good people. They are welcoming and friendly. They want to improve
their life and make it better, and learning is part
of that.”","“They don’t know them and have a bad vision
but they are not like that,” Flahaut said as she
prepared for an afternoon lesson. “Most of them
are very good people. They are welcoming and
friendly. They want to improve their life and make
it better, and learning is part of that.”"
,"The teachers and Zimarco are focused, now, on
setting up a separate classroom for around 200
women and two dozen children. There are ten
times more men than women in the Calais camp.
Most feel uncomfortable going to classes with
male students they don’t know, the
volunteers say.","The teachers and Zimarco are focused, now, on
setting up a separate classroom to serve around
200 women and two dozen children. The women
are outnumbered around ten to one by men in the
Calais encampment and most feel uncomfortable
attending classes with male students they don’t
know, the volunteers say."
,"Zimarco’s work starting the school is
remembered in its unofficial name – everyone
in the camp just calls it “Zimarco’s school”. After
setting up the new classroom, Zimarco has more
dreams for making the camp a place to live, not
just survive. He wants to start a football team for
migrants and even dreams of changing the camp
name. He hates “the jungle” because he says it
implies the residents aren’t people.","When that is finished, the former hotel worker
whose work getting the school off the ground is
remembered in its unofficial name – everyone
in the camp just calls it “Zimarco’s school” – has
more dreams for making the camp a place to live,
not just survive. He wants to set up a football
team for migrants, he explains over an instant
cappuccino in the immaculate tent he calls home,
and even dreams of changing the camp name.
He hates “the jungle” because he says it implies
the residents aren’t people."
,"“We have a discotheque, a house, a mosque, a
school, shops,” he says. “We are not animals.”","“We have a discotheque, a house, a mosque, a
school, shops,” he says. “We are not animals.”"
