Elementary,Intermediate ,Advanced
"Bowie and his wife divorced in 1980. This was
a year of more creative success, with a good
album, Scary Monsters (and Super Creeps),
and its hit single, Ashes to Ashes. After this, he
played the title role in The Elephant Man on the
Broadway stage.","With the album Station to Station (1976), Bowie
introduced a new persona, the Thin White Duke.
This persona was the same as his role as a sad
space traveller in Nicolas Roeg’s film The Man
Who Fell to Earth.","Station to Station (1976) introduced a new
persona, the Thin White Duke, which Bowie had
carried over from his headlining performance as a
melancholy space traveller in Nicolas Roeg’s film
The Man Who Fell to Earth."
"He achieved a number 1 single with his 1981
partnership with Queen, Under Pressure. 1983
was the year in which he put his energy into the
album Let’s Dance and his concerts. Let’s Dance
turned Bowie into a global rock star –
the album and its singles Let’s Dance, China
Girl and Modern Love all became huge
international hits.","Bowie’s relationship with his wife had been
suffering under the pressures of success and
the couple divorced in 1980. This was a year of
further creative triumph, bringing a fine album,
Scary Monsters (and Super Creeps), and its
chart-topping single, Ashes to Ashes, followed by
a period playing the title role in The Elephant Man
on the Broadway stage.","Bowie’s relationship with his wife had been
disintegrating under the pressures of success
and the couple divorced in 1980. This was a year
of further creative triumph, bringing a fine album,
Scary Monsters (and Super Creeps), and its spinoff
chart-topping single, Ashes to Ashes, followed
by Bowie’s well-received stint as John Merrick in
The Elephant Man on the Broadway stage."
"The early 80s was the heyday of MTV. Bowie’s
talent for making eye-catching videos increased
his popularity and the six-month Serious
Moonlight tour attracted lots of people. It was to
be the most commercially successful period of
his career.","He achieved a number 1 single with his 1981
partnership with Queen, Under Pressure, and
became increasingly involved with different
media. He appeared in the German movie
Christiane F (1981) and wrote music for the
soundtrack. He had another chart hit with Cat
People (Putting Out Fire) from Paul Schrader’s
movie Cat People (1982).","He achieved a number 1 single with his 1981
partnership with Queen, Under Pressure, while
becoming increasingly involved in crossovers
between different media. He appeared in the
German movie Christiane F (1981) and wrote
music for the soundtrack. He had another chart
hit with Cat People (Putting Out Fire) from Paul
Schrader’s movie Cat People (1982)."
"At the 1985 Live Aid concert at Wembley
Stadium, Bowie was one of the best performers.
Also, that year, he worked with Mick Jagger to
record the fundraising single Dancing in the
Street, which quickly went to number 1.","1983 was the year in which he put his energy into
the album Let’s Dance and follow-up concerts.
Let’s Dance turned Bowie into a crowd-friendly
global rock star, with the album and its singles
Let’s Dance, China Girl and Modern Love all
becoming huge international hits.","Bowie continued to make progress as a screen
actor with appearances in The Hunger and the
second world war drama Merry Christmas, Mr
Lawrence, both released in 1983. Musically, this was the year in which he put his energy into an
all-out commercial onslaught with the album
Let’s Dance and follow-up concerts. Let’s Dance
moulded Bowie into a crowd-friendly global rock
star, with the album and its singles Let’s Dance,
China Girl and Modern Love all becoming huge
international hits."
"A few days after he performed at the Freddie
Mercury tribute concert at Wembley Stadium in
April 1992, Bowie married the Somalian model
Iman and bought a home in New York.","This was the heyday of MTV and Bowie’s talent
for eye-catching videos increased his popularity,
while the six-month Serious Moonlight tour
drew massive crowds. It was to be the most
commercially successful period of his career.","This was the heyday of MTV and Bowie’s knack
for eye-catching videos fuelled this commercial
splurge, while the six-month Serious Moonlight
tour drew massive crowds. It was to be the most
commercially successful period of his career."
"For the album Black Tie White Noise (1993), he
included elements of soul and hip hop. It went to
the top of the UK album chart and gave him a top
10 single, Jump They Say.","At the 1985 Live Aid famine relief concert at
Wembley Stadium, Bowie was one of the best
performers. In addition, that year, he teamed up
with Mick Jagger to record the fundraising single
Dancing in the Street, which quickly went to
number 1.","His profile gained another boost from his
appearance at the 1985 Live Aid famine relief
concert at Wembley Stadium, where he was one
of the standout performers. In addition, he teamed
up with Mick Jagger to record the fundraising single
Dancing in the Street, which sped to number 1."
"Bowie performed at the Concert for New York
City in October 2001, where he joined Paul
McCartney, Jon Bon Jovi, Billy Joel, the Who and
Elton John in a benefit show six weeks after the
9/11 attacks.","A few days after his appearance at the Freddie
Mercury tribute concert at Wembley Stadium in April 1992, Bowie married the Somalian model
Iman and the couple bought a home in New York.","A few days after his appearance at the Freddie
Mercury tribute concert at Wembley Stadium in
April 1992, Bowie married the Somalian model
Iman and the couple bought a home in New York.
This new start in his private life coincided with a
search for fresh musical inspiration."
"During his Reality tour in 2004, Bowie had chest
pains while he was performing in Germany and
needed emergency surgery in Hamburg.","For the album Black Tie White Noise (1993), he
included elements of soul, electronica and hip
hop. It topped the UK album chart and gave him
a top 10 single, Jump They Say.","For the album Black Tie White Noise (1993), he
sprinkled elements of soul, electronica and hip
hop into the mix. It topped the UK album chart
and yielded a top 10 single, Jump They Say."
"He saw the medical emergency as a warning and
started to slow down. In February 2006, he was
given a Grammy lifetime achievement award. He
was entered into the Rock and Roll Hall of Fame
in 1996.","New media and technology influenced his
recordings, too. His 1999 album Hours…
was based around music he had written for a
computer game called Omikron, in which Bowie
and Iman appeared as characters. The birth of
Bowie and Iman’s daughter, Alexandria, followed
in August 2000.","New media and technology influenced his
recordings, too. His 1999 album Hours…
was based around music he had written for a
computer game called Omikron, in which Bowie
and Iman appeared as characters. The birth of
Bowie and Iman’s daughter, Alexandria, followed
in August 2000."
"The Next Day (2013) was his first album of new
songs in ten years. It included the single Where
Are We Now? The album went to the top of the
charts in Britain and around the world. In 2014,
Bowie was given the Brit Award for Best British Male – he was the oldest person to get
the award.","As an adopted New Yorker, Bowie was the
opening act at the Concert for New York City in
October 2001, where he joined Paul McCartney,
Jon Bon Jovi, Billy Joel, the Who and Elton John
in a benefit show six weeks after the 9/11 attacks.","As an adopted New Yorker, Bowie was the
opening act at the Concert for New York City in
October 2001, where he joined Paul McCartney,
Jon Bon Jovi, Billy Joel, the Who and Elton John
in a benefit show six weeks after the 9/11 attacks."
"He leaves behind his wife, Iman, their daughter,
Alexandria, his stepdaughter, Zulekha, and his
son, Duncan, from his first marriage.","During his Reality tour in 2004, Bowie had chest
pains while performing in Germany and needed
emergency surgery in Hamburg.","Bowie was back in the studio the following year
for Reality. However, in the midst of his Reality
tour in 2004, Bowie was stricken with chest pains
while performing in Germany and underwent
emergency surgery in Hamburg to clear a
blocked artery."
,"He saw the medical emergency as a warning and
started to slow down. In February 2006, he was
given a Grammy lifetime achievement award. He
was entered into the Rock and Roll Hall of Fame
in 1996.","He took the medical emergency as a warning
and reduced the pace of his activities. In 2006,
he announced he would be taking a year off from
touring and recording. In February that year,
he was given a Grammy lifetime achievement
award, having been inducted into the Rock and
Roll Hall of Fame in 1996."
,"The Next Day (2013) was his first album of new
material in a decade. It included the single Where
Are We Now?, which gave him his first UK top 10
hit since 1993. The album went to the top of the
charts in Britain and around the world. In 2014,
Bowie was given the Brit Award for Best British
Male, making him the oldest person to get
the award.","The Next Day (2013) was his first album of new
material in a decade. It contained the single Where
Are We Now?, which gave him his first UK top 10
hit since 1993. The album topped charts in Britain
and around the world. In 2014, Bowie was given
the Brit Award for Best British Male, making him
the oldest British recipient in the awards’ history."
,"He is survived by Iman, their daughter,
Alexandria, his stepdaughter, Zulekha, and his
son, Duncan, from his first marriage.","He is survived by Iman, their daughter,
Alexandria, his stepdaughter, Zulekha, and his
son, Duncan, from his first marriage."
